,Savings,CreditScore,Debt
19693,0,625,5300
19694,0,,0
19695,0,566,10345
19696,0,,64000
19697,0,501,7122
19698,0,,25183
19699,850,573,5928
19700,0,548,26131
19701,0,,29339
19702,0,836,199
19703,0,,3900
19704,0,,2410
19705,285,,484
19706,2000,,0
19707,0,,21000
19708,0,,33000
19709,0,,11262
19710,0,,2000
19711,0,553,4000
19712,1500,,6000
19713,1400,,10000
19714,3000,618,3377
19715,0,,0
19716,2000,,0
19717,0,501,3141
19718,0,543,15000
19719,0,,0
19720,0,552,29822
19721,0,507,88000
19722,0,601,49357
19723,750,677,14655
19724,0,617,164
19725,0,,0
19726,500,,600
19727,0,,0
19728,1400,565,3687
19729,0,513,599
19730,0,,0
19731,0,555,13000
19732,500,597,81215
19733,0,,0
19734,0,,0
19735,0,,14000
19736,2000,,5440
19737,0,,0
19738,0,,51000
19739,0,784,8963
19740,,,
19741,,,
19742,,,
19743,,,
19744,80,,
19745,12000,794,
19746,,,
19747,1400,,
19748,,,
19749,,740,
19750,,729,
19751,,,
19752,,690,
19753,,,
19754,,,
19755,,,
19756,,,
19757,,,
19758,,,
19759,,,
19760,,,
19761,,,
19762,,,
19763,,,
19764,,558,
19765,,,
19766,,,
19767,,,
19768,,,
19769,,,
19770,,,
19771,,,450
19772,,,
19773,,,
19774,,,
19775,,,
19776,,,
19777,,,
19778,,,
19779,,,
19780,,,
19781,10000,,
19782,,,
19783,,,
19784,,,
19785,,,
19786,,720,12000
19787,,,
19788,,,
19789,,,
19790,,,
19791,,,
19792,,605,
19793,726,,
19794,,,
19795,,,
19796,,,
19797,,,
19798,,,
19799,,,
19800,8500,,
19801,,,
19802,,,
19803,,,
19804,,,
19805,,,
19806,300,601,
19807,,,
19808,,,
19809,,,
19810,,,
19811,,,
19812,,,
19813,,,
19814,,,
19815,,,
19816,,,
19817,,,
19818,,,
19819,,,
19820,,,
19821,,,
19822,,,
19823,0,,
19824,,,
19825,,,
19826,,,
19827,,,
19828,,,
19829,,,
19830,,,
19831,,,
19832,,,
19833,,,
19834,,,
19835,,,
19836,,,
19837,,,
19838,,,
19839,,,
19840,,,
19841,,,
19842,,,
19843,,,
19844,,,
19845,,,
19846,,,
19847,,,
19848,,,
19849,,,
19850,,,
19851,,,
19852,80000,,
19853,,,
19854,,,
19855,,,
19856,,,
19857,,,
19858,,,
19859,,350,
19860,,,
19861,,,
19862,,,
19863,,,
19864,,,
19865,,,
19866,,,
19867,,,105600
19868,,,
19869,1500,,
19870,,,
19871,,,
19872,,,
19873,0,680,
19874,,,
19875,,,
19876,,,
19877,,,
19878,78000,811,
19879,6000,811,
19880,,590,
19881,,,
19882,50000,,
19883,,,
19884,,,
19885,,,
19886,80000,,
19887,,,
19888,,,
19889,1800,,
19890,,,
19891,,,
19892,40000,750,6000
19893,0,,
19894,,,1000
19895,200,,
19896,,,
19897,,,
19898,0,590,
19899,200,517,
19900,,730,22000
19901,1500,,
19902,,,2000
19903,,,189000
19904,,586,
19905,0,596,
19906,5000,,188700
19907,,,
19908,,,
19909,,,
19910,,,
19911,1500,,
19912,,,
19913,150,,
19914,,,
19915,0,,7000
19916,,,
19917,,,
19918,,,
19919,,,
19920,,,
19921,800,,
19922,0,,6000
19923,,,
19924,,635,
19925,350,,
19926,,,
19927,,,
19928,10000,650,1000
19929,,,
19930,,,127000
19931,,,
19932,,,
19933,500,,
19934,,,
19935,,,
19936,,540,
19937,,,
19938,,,
19939,2000,675,22000
19940,,,1000
19941,,590,10000
19942,,,
19943,250,,
19944,150,,
19945,1000,,
19946,,635,
19947,,660,
19948,,,
19949,,,
19950,50,710,
19951,,,
19952,,,
19953,,819,
19954,,,
19955,,,
19956,,,
19957,,,
19958,,,
19959,,680,
19960,,,
19961,,,
19962,,,
19963,,,
19964,,500,
19965,,,9000
19966,,,
19967,,670,300
19968,,,
19969,,,
19970,,,
19971,,,
19972,,,
19973,,,
19974,150,,
19975,,,
19976,,,
19977,1041.24,655,11208
19978,,567,8350
19979,0,,
19980,,491,82283
19981,,520,40771
19982,65,513,9910
19983,700,,3000
19984,20,573,15584
19985,,692,187479
19986,0,,
19987,,518,5772
19988,,,
19989,28,634,9722
19990,0,,
19991,,602,270
19992,0,,0
19993,,611,15511
19994,6,,
19995,10,581,83964
19996,0,566,20894
19997,0,497,24931
19998,40,529,125846
19999,400,,
20000,,662,76112
20001,,578,18383
20002,0,502,71790
20003,2,503,79044
20004,,656,19595
20005,0,591,84022
20006,1000,,
20007,1000,,
20008,0,,0
20009,,491,32271
20010,,,0
20011,,,266
20012,0,601,1352
20013,0,463,15744
20014,2760,451,11065
20015,2760,,0
20016,0,514,26910
20017,555.67,555,5832
20018,555.67,658,4423
20019,,506,36895
20020,,,
20021,5000,661,20483
20022,10,563,161222
20023,0,,
20024,0,471,84575
20025,,,
20026,0,,
20027,0,512,59277
20028,,519,122914
20029,,508,11651
20030,0,499,5438
20031,2,,
20032,0,,0
20033,0,505,2887
20034,,,
20035,0,,
20036,0,823,
20037,0,,
20038,,,
20039,0,,80000
20040,,,
20041,,,
20042,,,
20043,0,551,
20044,,,
20045,,,
20046,,,
20047,10,418,100
20048,0,506,
20049,,,
20050,,,
20051,,,
20052,,,
20053,1500,,
20054,25,593,
20055,1500,,
20056,,479,
20057,,,
20058,800,700,40000
20059,1190,568,
20060,,586,
20061,,439,
20062,,,
20063,0,,1000
20064,,,
20065,0,574,4000
20066,,,
20067,,,
20068,,,
20069,,,
20070,,,
20071,,475,
20072,,,
20073,,,
20074,1.32,,
20075,,,
20076,,,
20077,,,
20078,,,
20079,,662,
20080,,529,
20081,,524,
20082,,,
20083,,,
20084,,,
20085,,,
20086,,,
20087,2000,,
20088,,,
20089,,,
20090,,,
20091,5,554,
20092,,,
20093,,,
20094,500,635,
20095,,,
20096,,624,
20097,,,
20098,1600,574,
20099,,,
20100,,,
20101,,623,
20102,,,
20103,2800,671,
20104,,,
20105,,688,
20106,,,
20107,,,
20108,6,594,
20109,,587,
20110,195,,
20111,3500,,1500
20112,,,
20113,70,,
20114,,,
20115,6000,630,
20116,,,
20117,,,
20118,,,
20119,100,634,
20120,,,
20121,5000,,
20122,,,
20123,,,
20124,,527,
20125,,,
20126,,,
20127,,,
20128,700,,
20129,,,
20130,,,
20131,0,600,
20132,,,
20133,,,
20134,,,
20135,100,,
20136,,,
20137,,,
20138,,,
20139,,,
20140,,,
20141,,,
20142,,640,
20143,170,,
20144,,,
20145,550,716,
20146,,,
20147,,,
20148,,,
20149,,581,
20150,2000,704,
20151,3000,512,
20152,,,
20153,,,
20154,,,
20155,0,500,
20156,,,
20157,,,
20158,0,520,
20159,1,540,
20160,,,
20161,300,520,
20162,,580,
20163,1500,,
20164,,560,
20165,,,
20166,,,
20167,4,552,
20168,,,
20169,,,
20170,,,
20171,,,
20172,3000,765,
20173,4000,800,
20174,,,
20175,,,
20176,25000,,
20177,,,
20178,,597,
20179,0,400,
20180,,,
20181,,,
20182,,602,
20183,2000,647,
20184,,586,
20185,0,,
20186,,,
20187,200,555,
20188,,,
20189,,,
20190,,,
20191,,,
20192,,,
20193,,,
20194,1125.47,649,
20195,300,,
20196,0,,
20197,,580,
20198,,,
20199,10,,
20200,,,
20201,,,
20202,500,,
20203,,,
20204,,,
20205,0,752,
20206,0,529,
20207,,,
20208,,,
20209,,,
20210,0,527,
20211,,,
20212,500,771,
20213,0,,
20214,25,512,
20215,,,
20216,,,
20217,3000,651,
20218,,666,
20219,,,
20220,,,
20221,,,
20222,,660,
20223,1500,512,
20224,,,
20225,100,530,
20226,0,584,
20227,,,
20228,500,,
20229,3000,738,
20230,10600,805,
20231,,,
20232,10000,832,
20233,,,
20234,,,
20235,,,
20236,0,,
20237,,,
20238,,,
20239,2529,,
20240,,,
20241,,,
20242,,,
20243,0,,
20244,0,,
20245,2000,747,
20246,0,524,
20247,,,
20248,,,
20249,,,
20250,,,
20251,,,
20252,50,577,
20253,1300,719,
20254,,,
20255,0,,
20256,200,680,
20257,,543,
20258,,,
20259,3300,589,
20260,,,
20261,,,
20262,,,
20263,13000,683,
20264,,,
20265,,769,
20266,15,529,
20267,,,
20268,0,720,
20269,,,
20270,2000,667,
20271,,400,
20272,,,
20273,0,,
20274,,467,
20275,0,781,
20276,0,,
20277,,,
20278,27000,,
20279,100,800,
20280,,,
20281,,540,
20282,,,
20283,3000,700,
20284,,,
20285,2696.33,499,
20286,,,
20287,501,738,
20288,,,
20289,,,
20290,21000,,
20291,,,
20292,,,
20293,400,810,
20294,,,
20295,0,588,
20296,210,536,
20297,0,548,
20298,0,,
20299,,,
20300,,740,
20301,,,
20302,,,
20303,0,,
20304,0,545,
20305,0,,
20306,0,,
20307,0,515,
20308,,,
20309,,,
20310,0,,
20311,,,
20312,,,
20313,,,
20314,20,,
20315,,,
20316,40,635,
20317,0,,
20318,,,
20319,0,,
20320,0,,
20321,0,420,
20322,0,454,
20323,,,
20324,200,572,
20325,,,
20326,,,
20327,8000,803,
20328,,,
20329,,,
20330,,,
20331,0,,
20332,0,,
20333,0,,
20334,,,
20335,,,
20336,14000,760,0
20337,,,
20338,0,,680
20339,200,653,
20340,,,
20341,,,
20342,25,,
20343,5,432,
20344,,,
20345,0,,
20346,0,,
20347,5000,813,
20348,200,,
20349,,,
20350,2500,,
20351,0,654,0
20352,,,
20353,0,,
20354,2000,736,
20355,0,500,
20356,,560,
20357,0,524,
20358,9250,,
20359,,517,
20360,0,,
20361,,,
20362,0,480,
20363,2000,,
20364,0,543,
20365,0,561,
20366,,,
20367,0,584,
20368,0,,
20369,,,
20370,,,
20371,,,
20372,5000,661,
20373,150,768,
20374,0,,
20375,,,
20376,,,
20377,,,
20378,0,550,100000
20379,0,370,
20380,,,
20381,550,,
20382,125,630,
20383,,,
20384,0,,
20385,,,
20386,0,,
20387,0,,
20388,,,
20389,,,
20390,289,636,
20391,0,480,
20392,0,623,233000
20393,0,,417
20394,2000,559,
20395,,,
20396,,,
20397,400,580,600
20398,0,523,
20399,,,
20400,,,
20401,,,
20402,,,
20403,,,
20404,0,,60000
20405,0,,
20406,0,551,12000
20407,100,,
20408,,344,750
20409,6,583,
20410,1.89,,
20411,,817,
20412,0,,
20413,5,,
20414,,,
20415,0,,4000
20416,0,,600
20417,0,,
20418,40000,800,29000
20419,500,510,110000
20420,200,,1300
20421,800,739,8000
20422,200,,
20423,300,650,62300
20424,0,524,10000
20425,,653,
20426,0,,
20427,0,,
20428,0,,
20429,0,508,12000
20430,0,,
20431,0,,
20432,300,589,
20433,0,496,
20434,0,,0
20435,0,,220
20436,0,667,750
20437,90,789,127040
20438,100,707,
20439,0,480,
20440,60,,10000
20441,0.03,702,1000
20442,0,,
20443,0,,
20444,0,,30000
20445,25000,800,140000
20446,300,580,350000
20447,0,,200
20448,0,650,20000
20449,0,,
20450,0,,
20451,7000,780,90000
20452,0,,4000
20453,5000,800,90000
20454,0,612,0
20455,0,595,0
20456,4000,580,1920
20457,0,520,4000
20458,0,630,17000
20459,0,,4000
20460,,,
20461,0,581,0
20462,10,583,12200
20463,0,,
20464,0,,0
20465,,682,7000
20466,,,
20467,,,
20468,0,687,0
20469,0,,4000
20470,50,512,
20471,0,,7000
20472,0,520,5000
20473,1000,,300
20474,0,,0
20475,0,,0
20476,,,
20477,0,,0
20478,0,,700
20479,0,300,85000
20480,,,
20481,0,,800
20482,,,
20483,1000,780,40000
20484,25,,315
20485,,,
20486,,,
20487,3721,569,278
20488,280.2,543,77228
20489,,444,7662
20490,100,,3000
20491,1324,467,10174
20492,2944.5,485,106927
20493,,,25000
20494,,,
20495,3146,523,8739
20496,25,,1263
20497,,448,31967
20498,,600,18079
20499,800,563,30732
20500,,,1700
20501,,541,4194
20502,,459,148493
20503,,542,743
20504,5986.7,574,19706
20505,803,579,31457
20506,,451,1518
20507,,609,117584
20508,2743.7,490,22050
20509,4343,,0
20510,8646.67,551,47842
20511,5295.07,482,12619
20512,2138,506,30845
20513,2762,427,42202
20514,,,
20515,,789,21498
20516,,792,1291
20517,,513,22153
20518,3960,593,3919
20519,0,569,12919
20520,,,
20521,,,
20522,323.77,557,31031
20523,0,,0
20524,,728,0
20525,5,632,336
20526,,532,7367
20527,0,,
20528,0,695,12315
20529,1200,691,2111
20530,,528,15812
20531,,750,63845
20532,0,,
20533,0,,6753.8
20534,,629,190508
20535,0,,
20536,1500,562,18362
20537,0,,81771
20538,,,
20539,20,576,2215
20540,25,,
20541,0,422,37170
20542,0,,
20543,39,468,91896
20544,0,474,65979
20545,10,563,23685
20546,,503,36580
20547,0,556,0
20548,0,460,42443
20549,0,650,173607
20550,,,
20551,,,
20552,,659,301
20553,,,
20554,0,477,17414
20555,400,,
20556,,,
20557,,524,43087
20558,0,448,42125
20559,0,652,0
20560,,,
20561,500,499,82384
20562,0,666,7308
20563,0.72,426,34489
20564,500,,0
20565,,,2202
20566,,571,38565
20567,0,513,2847
20568,,634,27479
20569,9,590,14883
20570,0,466,38764
20571,,,
20572,,,
20573,,567,15590
20574,,,261
20575,,645,29979
20576,0,459,58527
20577,,749,113808
20578,0,,35000
20579,0,,
20580,500,593,22746
20581,,,
20582,,,
20583,,,
20584,0,509,19245
20585,,573,9497
20586,,547,127265
20587,0,,0
20588,299,,
20589,,457,20826
20590,,509,106431
20591,,,
20592,0,540,75122
20593,,,0
20594,0,510,77436
20595,0,668,29601
20596,0,544,10593
20597,0,672,7441
20598,,448,552
20599,,492,56278
20600,,,
20601,,606,18050
20602,0,522,25035
20603,,584,51160
20604,,560,16269
20605,0,522,5830
20606,,593,1270
20607,0,577,1380
20608,0,457,4600
20609,,535,76785
20610,0,510,46989
20611,,589,5639
20612,,495,5776
20613,,,
20614,0,439,21984
20615,,,
20616,,482,57521
20617,,,
20618,,,
20619,1296,,
20620,0,,
20621,0,,
20622,,561,5274
20623,1440,489,25851
20624,0,522,34686
20625,,647,10683
20626,1344,,
20627,0,,
20628,,,
20629,,532,53168
20630,,,
20631,0,542,4915
20632,,,
20633,,562,414
20634,,,
20635,4149,491,1481
20636,,499,22535
20637,0,0,0
20638,0,0,0
20639,0,0,2700
20640,,,
20641,0,0,0
20642,0,0,0
20643,0,0,0
20644,,,0
20645,,,
20646,0,0,0
20647,0,0,0
20648,0,,3096
20649,0,0,0
20650,0,0,0
20651,,,
20652,,,
20653,0,0,0
20654,0,0,0
20655,0,0,0
20656,20,,11670
20657,0,,4844
20658,2760,,5000
20659,872.94,477,12142.98
20660,0,,910
20661,0,501,38328
20662,2700,781,400
20663,0,,0
20664,0,516,0
20665,110,542,18625
20666,142.72,403,8000
20667,4347.83,656,77739.52
20668,1700,,0
20669,6000,618,4700
20670,870,638,27212
20671,0,,0
20672,0,605,115900
20673,93,522,104195
20674,0,,3500
20675,0,,400
20676,0,531,27176
20677,0,539,20500
20678,960,580,165900
20679,0,579,108542
20680,130,,17150
20681,12.8,,1500
20682,0,,900
20683,215,578,11480
20684,10,,0
20685,0,,0
20686,400,530,7777
20687,29.65,569,38000
20688,0,,3500
20689,5101.37,692,0
20690,420,,20060
20691,0,,0
20692,0,,157306
20693,100,517,0
20694,0,,0
20695,140,400,0
20696,122,569,25000
20697,12,518,700
20698,8910.97,719,0
20699,6.59,459,180700
20700,0,,0
20701,0,545,0
20702,0,634,3000
20703,1280.04,470,13931.56
20704,0,514,64100
20705,0.53,618,10518
20706,20,569,27291
20707,36.88,596,25989.56
20708,350.05,659,39197.56
20709,130,648,21945
20710,8,,0
20711,145,,781
20712,0,507,874.82
20713,340,615,3200
20714,1800,500,100
20715,1.5,525,3889
20716,20,495,34000
20717,1316.43,500,168000
20718,0,482,40000
20719,227,473,66000
20720,0,,9550
20721,5650,,1160
20722,206,520,1830
20723,8300,647,3017
20724,80,586,20800
20725,2255,780,33600
20726,10,568,54121
20727,100,,0
20728,0,547,6700
20729,0,548,0
20730,8,515,0
20731,5,,62500
20732,1000,,143000
20733,0,,0
20734,50,574,1000
20735,3500,,26681
20736,0,,626
20737,2134.31,,0
20738,20,,800
20739,5,,3200
20740,1150,,283500
20741,3100.12,780,21700
20742,1200,504,58000
20743,250,613,47016
20744,1000,723,22179
20745,0,,0
20746,560,574,128953
20747,1500,,0
20748,0,540,91500
20749,2,,7000
20750,2200,,0
20751,2200,,0
20752,50,,0
20753,0,564,200
20754,6,,60000
20755,717,499,16250
20756,2688.59,,0
20757,327,741,350
20758,500,,1000
20759,200,,238000
20760,1501.27,766,1908.82
20761,5,442,37993
20762,0,449,3514
20763,50,,51358
20764,330,,20889
20765,0,580,300
20766,0,540,1780
20767,460,,0
20768,20,,1200
20769,0,,15520
20770,3986.17,,0
20771,0,459,0
20772,0,575,129
20773,0,,54395
20774,40,,1625
20775,1000,,48306
20776,800,512,7204
20777,0,323,95900
20778,29.81,476,63382.9
20779,1296,,0
20780,26.81,640,1816
20781,0,551,0
20782,1892,538,21084
20783,1164.05,552,580
20784,0,,0
20785,170,,0
20786,300,,0
20787,1296,,0
20788,0,,8600
20789,0,,0
20790,40,,545
20791,0,,6445
20792,25.02,389,45039
20793,130,,2200
20794,0,544,6143
20795,0,588,19360
20796,560,629,2194
20797,600,,3693
20798,0,,0
20799,0,748,0
20800,0,,17668
20801,0,523,26984
20802,1.15,,66410.73
20803,0,511,0
20804,0,,1000
20805,2175,704,4176
20806,701,,0
20807,0,,0
20808,2,548,116330
20809,0,,80001
20810,620,,12600
20811,0,,54300
20812,0,,654
20813,0,520,0
20814,83.39,522,89313.12
20815,0,,54300
20816,8,,19000
20817,760,,27900
20818,83.39,539,89313.12
20819,50,598,29793
20820,0,534,34181
20821,277,557,40727
20822,3800,580,21021.83
20823,4548,552,54467
20824,4548,511,30434
20825,,416,20000
20826,480,501,19000
20827,200,,1876
20828,,,20000
20829,,,
20830,,459,5000
20831,300,599,
20832,400,609,1300
20833,500,618,5800
20834,,,18000
20835,,431,6100
20836,,516,18000
20837,,403,7200
20838,,551,6570
20839,,540,19000
20840,,506,8000
20841,,498,3000
20842,,518,1600
20843,,507,10000
20844,,614,900
20845,300,619,1600
20846,,,1900
20847,,,1000
20848,,,
20849,,,2000
20850,,,500
20851,,,1200
20852,,,720
20853,,572,1200
20854,,,500
20855,,,2900
20856,,,
20857,,,2500
20858,,,3800
20859,,,
20860,,,1900
20861,,603,1100
20862,,,6000
20863,,588,9500
20864,,562,
20865,300,632,13000
20866,560,,14000
20867,,,
20868,,,
20869,,,10000
20870,1325,601,980
20871,,,2500
20872,230,602,8500
20873,,,2000
20874,,,
20875,500,565,
20876,100,728,700
20877,150,474,5000
20878,780,735,
20879,,,17000
20880,,669,
20881,,,
20882,,569,19847
20883,170,576,36000
20884,,625,18402
20885,,534,34593
20886,,,508
20887,,613,21400
20888,,614,4365
20889,7560,654,1214
20890,50,786,1293
20891,425,718,138440
20892,,508,10000
20893,100,,3431
20894,,,
20895,25,503,6067
20896,,499,12000
20897,,447,1580
20898,,684,640
20899,,550,400
20900,60,497,3452
20901,,,
20902,179,582,92453
20903,,,
20904,300,,
20905,450,540,8300
20906,,,
20907,,,
20908,,600,36000
20909,,,500
20910,400,570,4000
20911,,506,87312
20912,,573,20000
20913,,614,14000
20914,250,,
20915,,,
20916,4000,600,1000
20917,,534,61565
20918,150,,
20919,,420,
20920,,,
20921,,,
20922,,,
20923,,,
20924,,,
20925,,,
20926,,534,
20927,,,
20928,,,
20929,130,,100
20930,8000,,
20931,,,
20932,401,,
20933,,524,3700
20934,,639,6025
20935,,,4000
20936,,542,
20937,23000,,
20938,1500,,956
20939,13000,713,
20940,,,
20941,,,12100
20942,5,549,981
20943,,,14000
20944,0,,
20945,,,
20946,16000,,
20947,5200,775,14625
20948,5600,,
20949,,500,20000
20950,5150,750,1000
20951,100,,
20952,800,,
20953,110,,
20954,500,,300
20955,800,757,5554.32
20956,780,520,5000
20957,7000,740,3000
20958,400,,75
20959,25,,
20960,,524,632
20961,,664,17900
20962,100,,
20963,,,
20964,,,
20965,,513,345
20966,,694,30782
20967,,,2396
20968,,422,41000
20969,,560,50500
20970,,,
20971,296,658,96749
20972,,,
20973,25,463,15500
20974,,300,
20975,1200,588,33222
20976,20000,,20000
20977,,487,5000
20978,,,
20979,,517,3971
20980,,585,28830
20981,,412,1590
20982,200,520,14000
20983,,,4500
20984,,,15000
20985,,543,21136
20986,,583,49000
20987,,,
20988,,,8400
20989,,,150
20990,,515,
20991,,560,4500
20992,,,1150
20993,,,3000
20994,110,529,4500
20995,,530,200
20996,,,
20997,,,
20998,,,
20999,,,
21000,,,
21001,0,541,4744
21002,,,
21003,,,
21004,,,
21005,,,
21006,,,
21007,,,
21008,,,
21009,0,569,27959
21010,0,504,6209
21011,0,547,36666
21012,0,621,244
21013,,,
21014,,,
21015,,,
21016,0,,0
21017,,,
21018,,,
21019,,,
21020,,,
21021,,,
21022,,,
21023,,,
21024,,,
21025,100,640,119358
21026,,,
21027,,,
21028,,,
21029,,,
21030,,,
21031,,,
21032,,,
21033,0,,64
21034,0,,0
21035,,,
21036,,,
21037,,,
21038,0,,73032
21039,,,
21040,,,
21041,,,
21042,,,
21043,,,
21044,400,,10000
21045,35000,,0
21046,,,
21047,,,
21048,120,534,11923
21049,,,
21050,,,
21051,,,
21052,,,
21053,,,
21054,,,
21055,,,
21056,,,
21057,,,
21058,,,
21059,,,
21060,,,
21061,,,
21062,0,580,18880
21063,,,
21064,,,
21065,,,
21066,,,
21067,,,
21068,,,
21069,500,,56000
21070,,,
21071,,,
21072,,,
21073,,,
21074,,,
21075,,,
21076,,,
21077,,,
21078,,,
21079,0,,0
21080,,,
21081,,,
21082,,,
21083,,,
21084,,,
21085,,,
21086,,,
21087,,,
21088,,,
21089,,,
21090,,,
21091,24000,,28000
21092,,,
21093,,,
21094,,,
21095,,,
21096,,,
21097,,,
21098,0,,0
21099,,,
21100,0,560,17104
21101,,,
21102,,,
21103,,,
21104,,,
21105,2000,,3000
21106,,,
21107,,,
21108,,,
21109,,,
21110,,,
21111,,,
21112,,,
21113,,,
21114,,,
21115,,,
