,IncomeClient,IncomeHH,PublicBenefits,ExpensesHH
881,11537.6,11537.6,,
882,1850.0,1850.0,,
883,1836.0,1836.0,,
884,2080.0,5480.0,,
885,4800.0,4800.0,,
886,2880.0,2880.0,,
887,1249.6,4249.6,,
888,3520.0,3520.0,,
889,800.0,800.0,,
890,2000.0,2000.0,,
891,700.0,700.0,,
892,1600.0,1600.0,,
893,960.0,960.0,,
894,416.0,416.0,,
895,160.0,160.0,,
896,240.0,240.0,,
897,1800.0,1800.0,,
898,1344.0,1344.0,,
899,2000.0,2000.0,,
900,985.6,985.6,,
901,0.0,0.0,,
902,0.0,0.0,,
903,0.0,0.0,,1515.0
904,0.0,0.0,,
905,0.0,0.0,,
906,0.0,1794.0,120.0,
907,0.0,0.0,200.0,300.0
908,0.0,0.0,,
909,0.0,1448.0,229.0,
910,0.0,0.0,,
911,0.0,0.0,1335.0,
912,0.0,0.0,,
913,0.0,0.0,,
914,0.0,0.0,,
915,0.0,0.0,,
916,0.0,181.0,118.0,
917,0.0,0.0,,
918,0.0,0.0,,
919,0.0,0.0,,
920,0.0,0.0,,
921,0.0,4500.0,,
922,0.0,988.0,,
923,0.0,0.0,878.0,
924,0.0,0.0,601.0,
925,0.0,3000.0,,
926,0.0,500.0,2000.0,
927,0.0,0.0,,
928,0.0,890.0,,
929,0.0,0.0,,
930,0.0,0.0,,
931,0.0,396.0,,
932,0.0,0.0,,
933,0.0,2000.0,,
934,0.0,0.0,15.0,2286.0
935,0.0,0.0,,
936,0.0,0.0,,
937,0.0,0.0,,
938,0.0,0.0,,
939,0.0,0.0,,
940,0.0,0.0,,
941,0.0,0.0,,
942,0.0,2700.0,,
943,0.0,480.0,,
944,0.0,0.0,,
945,0.0,0.0,,
946,0.0,0.0,,
947,0.0,0.0,,
948,0.0,0.0,,
949,0.0,2000.0,,
950,0.0,0.0,,
951,0.0,1800.0,,
952,0.0,0.0,,3240.0
953,0.0,1400.0,,
954,0.0,0.0,,
955,0.0,0.0,,
956,0.0,0.0,,
957,0.0,0.0,,
958,0.0,0.0,,
959,0.0,1652.0,,
960,0.0,0.0,,
961,0.0,1000.0,,
962,0.0,1232.0,,
963,0.0,0.0,,
964,0.0,0.0,,
965,0.0,0.0,192.0,
966,0.0,0.0,,
967,0.0,0.0,,
968,0.0,0.0,,
969,0.0,0.0,,
970,0.0,0.0,,
971,0.0,0.0,,
972,0.0,0.0,,
973,0.0,0.0,,
974,0.0,0.0,,
975,0.0,0.0,,
976,0.0,0.0,,
977,0.0,0.0,,
978,0.0,0.0,,
979,0.0,0.0,,
980,0.0,0.0,,
981,0.0,0.0,,
982,0.0,0.0,,
983,0.0,914.0,,
984,0.0,1824.0,,
985,0.0,0.0,,
986,0.0,0.0,,
987,0.0,0.0,,
988,0.0,0.0,733.0,
989,0.0,2197.0,,
990,0.0,0.0,,
991,0.0,0.0,,
992,0.0,0.0,,
993,0.0,0.0,,
994,0.0,0.0,,
995,0.0,0.0,,
996,0.0,6800.0,,
997,0.0,0.0,,
998,0.0,0.0,,
999,0.0,0.0,,
1000,0.0,0.0,,
1001,0.0,0.0,,
1002,0.0,0.0,,
1003,5000.0,5000.0,,
1004,,,,
1005,,,,
1006,,,,
1007,,,,
1008,832.0,832.0,,
1009,1500.0,1500.0,,
1010,,,,
1011,7040.0,7040.0,,
1012,2400.0,2400.0,,
1013,5920.0,5920.0,,
1014,,,,
1015,3076.8,3076.8,,
1016,2640.0,2640.0,,
1017,512.0,512.0,,850.0
1018,,,,
1019,5692.8,5692.8,,
1020,9120.0,9120.0,,
1021,,,,
1022,1950.0,1950.0,,
1023,1600.0,1600.0,,
1024,,,,
1025,,,,
1026,,,,
1027,1280.0,1280.0,200.0,300.0
1028,1440.0,1440.0,,
1029,1920.0,1920.0,,
1030,,,,
1031,,,,
1032,,,,
1033,,,,
1034,,,,
1035,,,,
1036,,,,
1037,3000.0,3000.0,,
1038,2400.0,2400.0,,
1039,1800.0,1800.0,,
1040,,,,
1041,,,,
1042,,,,
1043,,,,
1044,,,,
1045,,,,
1046,3200.0,3200.0,0.0,
1047,3076.8,3076.8,,
1048,,,,
1049,5920.0,5920.0,,
1050,1008.0,1008.0,,
1051,,,,
1052,2400.0,2400.0,,
1053,,,,
1054,6400.0,6400.0,,
1055,1920.0,1920.0,,
1056,8000.0,8000.0,,
1057,5238.4,5238.4,,
1058,6153.6,6153.6,,
1059,11537.6,11537.6,,
1060,2240.0,2240.0,,
1061,2220.0,2220.0,2000.0,
1062,2288.0,2288.0,,
1063,1850.0,1850.0,,
1064,1836.0,1836.0,,
1065,2080.0,5480.0,,
1066,9076.8,9076.8,,
1067,5384.0,5384.0,,
1068,7200.0,7200.0,,
1069,2400.0,2400.0,,
1070,2800.0,2800.0,,
1071,4616.0,4616.0,,
1072,5000.0,5000.0,,
1073,3680.0,3680.0,,
1074,216.0,2356.0,362.0,1606.0
1075,3200.0,3200.0,,
1076,2880.0,2880.0,,
